"site","plot","municipality","lv03_x_min","lv03_y_min","lv03_x_max","lv03_y_max","altitude","landuse","parameter","date","refPeriod","survey","measurement","unit"
"24","1","Niederlenz",250000.0,654000.0,252000.0,656000.0,387.0,"Laubwald","Kupfer","1989-04-26T00:00:00","1989+01:00",1,7.17,"mg/kg TS"
"12","1","Aristau",238000.0,670000.0,240000.0,672000.0,380.0,"Schutzstandort","Quecksilber","1989-05-03T00:00:00","1989+01:00",1,0.1,"mg/kg TS"
"12","1","Aristau",238000.0,670000.0,240000.0,672000.0,380.0,"Schutzstandort","Kupfer","1989-05-03T00:00:00","1989+01:00",1,20.15,"mg/kg TS"
"97","1","Lugano",94000.0,716000.0,96000.0,718000.0,273.0,"Stadtpark","Quecksilber","1989-05-10T00:00:00","1989+01:00",1,0.41,"mg/kg TS"
"45","1","Alpthal",210000.0,696000.0,212000.0,698000.0,1180.0,"Nadelwald","Kupfer","1989-06-27T00:00:00","1989+01:00",1,11.2,"mg/kg TS"
"52","1","Krummenau",234000.0,740000.0,236000.0,742000.0,1338.0,"Grasland, extensiv","Quecksilber","1989-09-26T00:00:00","1989+01:00",1,0.11,"mg/kg TS"
"1","1","Ettenhausen",258000.0,710000.0,260000.0,712000.0,537.0,"Grasland, intensiv","Quecksilber","1989-10-17T00:00:00","1989+01:00",1,0.1,"mg/kg TS"
"1","1","Ettenhausen",258000.0,710000.0,260000.0,712000.0,537.0,"Grasland, intensiv","Kupfer","1989-10-17T00:00:00","1989+01:00",1,29.68,"mg/kg TS"
"47","1","Davos",186000.0,784000.0,188000.0,786000.0,1655.0,"Nadelwald","Quecksilber","1989-10-18T00:00:00","1989+01:00",1,0.14,"mg/kg TS"
"47","1","Davos",186000.0,784000.0,188000.0,786000.0,1655.0,"Nadelwald","Kupfer","1989-10-18T00:00:00","1989+01:00",1,7.01,"mg/kg TS"
"102","1","Vouvry",130000.0,558000.0,132000.0,560000.0,379.0,"Ackerbau","Kupfer","1989-11-08T00:00:00","1989+01:00",1,34.81,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Quecksilber","1997-09-02T00:00:00","1997+01:00",3,0.14,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Kupfer","1997-09-02T00:00:00","1997+01:00",3,54.71,"mg/kg TS"
"39","1","Kiesen",186000.0,610000.0,188000.0,612000.0,534.0,"Ackerbau","Quecksilber","1997-09-23T00:00:00","1997+01:00",3,0.05,"mg/kg TS"
"39","1","Kiesen",186000.0,610000.0,188000.0,612000.0,534.0,"Ackerbau","Kupfer","1997-09-23T00:00:00","1997+01:00",3,37.94,"mg/kg TS"
"44","1","Hendschiken",248000.0,658000.0,250000.0,660000.0,417.0,"Ackerbau","Quecksilber","1997-09-24T00:00:00","1997+01:00",3,0.09,"mg/kg TS"
"44","1","Hendschiken",248000.0,658000.0,250000.0,660000.0,417.0,"Ackerbau","Kupfer","1997-09-24T00:00:00","1997+01:00",3,24.01,"mg/kg TS"
"27","1","Jussy",120000.0,510000.0,122000.0,512000.0,505.0,"Laubwald","Quecksilber","2009-03-11T00:00:00","2009+01:00",5,0.06,"mg/kg TS"
"27","1","Jussy",120000.0,510000.0,122000.0,512000.0,505.0,"Laubwald","Kupfer","2009-03-11T00:00:00","2009+01:00",5,11.83,"mg/kg TS"
"18","1","Langenthal",228000.0,628000.0,230000.0,630000.0,525.0,"Mischwald","Quecksilber","2009-03-12T00:00:00","2009+01:00",5,0.13,"mg/kg TS"
"18","1","Langenthal",228000.0,628000.0,230000.0,630000.0,525.0,"Mischwald","Kupfer","2009-03-12T00:00:00","2009+01:00",5,8.93,"mg/kg TS"
"1","1","Ettenhausen",258000.0,710000.0,260000.0,712000.0,537.0,"Grasland, intensiv","Quecksilber","2009-03-18T00:00:00","2009+01:00",5,0.09,"mg/kg TS"
"1","1","Ettenhausen",258000.0,710000.0,260000.0,712000.0,537.0,"Grasland, intensiv","Kupfer","2009-03-18T00:00:00","2009+01:00",5,32.03,"mg/kg TS"
"37","1","Ependes",178000.0,576000.0,180000.0,578000.0,735.0,"Grasland, wenig intensiv","Quecksilber","2009-04-01T00:00:00","2009+01:00",5,0.04,"mg/kg TS"
"37","1","Ependes",178000.0,576000.0,180000.0,578000.0,735.0,"Grasland, wenig intensiv","Kupfer","2009-04-01T00:00:00","2009+01:00",5,15.32,"mg/kg TS"
"10","1","Gais",248000.0,750000.0,250000.0,752000.0,935.0,"Grasland, wenig intensiv","Quecksilber","2009-04-23T00:00:00","2009+01:00",5,0.05,"mg/kg TS"
"10","1","Gais",248000.0,750000.0,250000.0,752000.0,935.0,"Grasland, wenig intensiv","Kupfer","2009-04-23T00:00:00","2009+01:00",5,11.08,"mg/kg TS"
"35","1","Le Cerneux-Pequignot",206000.0,540000.0,208000.0,542000.0,1093.0,"Grasland, wenig intensiv","Quecksilber","2009-05-07T00:00:00","2009+01:00",5,0.05,"mg/kg TS"
"35","1","Le Cerneux-Pequignot",206000.0,540000.0,208000.0,542000.0,1093.0,"Grasland, wenig intensiv","Kupfer","2009-05-07T00:00:00","2009+01:00",5,10.95,"mg/kg TS"
"34","1","Elm",198000.0,728000.0,200000.0,730000.0,1880.0,"Grasland, extensiv","Quecksilber","2009-06-25T00:00:00","2009+01:00",5,0.04,"mg/kg TS"
"34","1","Elm",198000.0,728000.0,200000.0,730000.0,1880.0,"Grasland, extensiv","Kupfer","2009-06-25T00:00:00","2009+01:00",5,15.7,"mg/kg TS"
"11","1","La Sarraz",166000.0,528000.0,168000.0,530000.0,515.0,"Ackerbau","Kupfer","2005-05-31T00:00:00","2005+01:00",5,22.16,"mg/kg TS"
"56","1","Trub",200000.0,634000.0,202000.0,636000.0,998.0,"Grasland, wenig intensiv","Quecksilber","1988-04-27T00:00:00","1988+01:00",1,0.12,"mg/kg TS"
"56","1","Trub",200000.0,634000.0,202000.0,636000.0,998.0,"Grasland, wenig intensiv","Kupfer","1988-04-27T00:00:00","1988+01:00",1,8.12,"mg/kg TS"
"57","1","St. Stephan",150000.0,596000.0,152000.0,598000.0,1030.0,"Grasland, extensiv","Quecksilber","1988-04-28T00:00:00","1988+01:00",1,0.12,"mg/kg TS"
"63","1","Oensingen",236000.0,622000.0,238000.0,624000.0,450.0,"Ackerbau","Quecksilber","1988-06-27T00:00:00","1988+01:00",1,0.08,"mg/kg TS"
"63","1","Oensingen",236000.0,622000.0,238000.0,624000.0,450.0,"Ackerbau","Kupfer","1988-06-27T00:00:00","1988+01:00",1,15.44,"mg/kg TS"
"65","1","Cornol",252000.0,578000.0,254000.0,580000.0,482.0,"Ackerbau","Blei","1988-07-07T00:00:00","1988+01:00",1,20.12,"mg/kg TS"
"65","1","Cornol",252000.0,578000.0,254000.0,580000.0,482.0,"Ackerbau","Quecksilber","1988-07-07T00:00:00","1988+01:00",1,0.08,"mg/kg TS"
"65","1","Cornol",252000.0,578000.0,254000.0,580000.0,482.0,"Ackerbau","Kupfer","1988-07-07T00:00:00","1988+01:00",1,13.06,"mg/kg TS"
"69","1","Attalens",150000.0,554000.0,152000.0,556000.0,818.0,"Grasland, intensiv","Quecksilber","1988-07-20T00:00:00","1988+01:00",1,0.1,"mg/kg TS"
"75","1","Zernez",168000.0,812000.0,170000.0,814000.0,2400.0,"Schutzstandort","Quecksilber","1988-08-09T00:00:00","1988+01:00",1,0.06,"mg/kg TS"
"75","1","Zernez",168000.0,812000.0,170000.0,814000.0,2400.0,"Schutzstandort","Kupfer","1988-08-09T00:00:00","1988+01:00",1,7.47,"mg/kg TS"
"80","1","Chevenez",250000.0,566000.0,252000.0,568000.0,538.0,"Ackerbau","Quecksilber","1988-08-23T00:00:00","1988+01:00",1,0.11,"mg/kg TS"
"82","1","Kappelen",214000.0,588000.0,216000.0,590000.0,441.0,"Laubwald","Quecksilber","1988-08-31T00:00:00","1988+01:00",1,0.1,"mg/kg TS"
"82","1","Kappelen",214000.0,588000.0,216000.0,590000.0,441.0,"Laubwald","Kupfer","1988-08-31T00:00:00","1988+01:00",1,20.37,"mg/kg TS"
"83","1","Wald",238000.0,708000.0,240000.0,710000.0,1040.0,"Nadelwald","Quecksilber","1988-09-06T00:00:00","1988+01:00",1,0.22,"mg/kg TS"
"92","1","Novaggio",98000.0,708000.0,100000.0,710000.0,1080.0,"Laubwald","Quecksilber","1988-11-11T00:00:00","1988+01:00",1,0.19,"mg/kg TS"
"92","1","Novaggio",98000.0,708000.0,100000.0,710000.0,1080.0,"Laubwald","Kupfer","1988-11-11T00:00:00","1988+01:00",1,11.64,"mg/kg TS"
"13","1","Wiedlisbach",232000.0,614000.0,234000.0,616000.0,455.0,"Ackerbau","Quecksilber","1995-03-01T00:00:00","1995+01:00",3,0.18,"mg/kg TS"
"13","1","Wiedlisbach",232000.0,614000.0,234000.0,616000.0,455.0,"Ackerbau","Kupfer","1995-03-01T00:00:00","1995+01:00",3,23.11,"mg/kg TS"
"103","1","Härkingen",240000.0,628000.0,242000.0,630000.0,431.0,"Ackerbau","Quecksilber","1995-09-19T00:00:00","1995+01:00",3,0.08,"mg/kg TS"
"103","1","Härkingen",240000.0,628000.0,242000.0,630000.0,431.0,"Ackerbau","Kupfer","1995-09-19T00:00:00","1995+01:00",3,20.58,"mg/kg TS"
"4","1","Conthey",116000.0,588000.0,118000.0,590000.0,478.0,"Obstbau","Quecksilber","1995-09-26T00:00:00","1995+01:00",3,0.06,"mg/kg TS"
"17","1","Niedermuhlern",188000.0,600000.0,190000.0,602000.0,945.0,"Ackerbau","Quecksilber","2001-06-05T00:00:00","2001+01:00",4,0.07,"mg/kg TS"
"17","1","Niedermuhlern",188000.0,600000.0,190000.0,602000.0,945.0,"Ackerbau","Kupfer","2001-06-05T00:00:00","2001+01:00",4,14.58,"mg/kg TS"
"26","1","Avully",112000.0,488000.0,114000.0,490000.0,428.0,"Ackerbau","Quecksilber","2001-08-15T00:00:00","2001+01:00",4,0.19,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Quecksilber","2001-09-06T00:00:00","2001+01:00",4,0.05,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Kupfer","2001-09-06T00:00:00","2001+01:00",4,9.9,"mg/kg TS"
"39","1","Kiesen",186000.0,610000.0,188000.0,612000.0,534.0,"Ackerbau","Quecksilber","1987-06-22T00:00:00","1987+01:00",1,0.06,"mg/kg TS"
"39","1","Kiesen",186000.0,610000.0,188000.0,612000.0,534.0,"Ackerbau","Kupfer","1987-06-22T00:00:00","1987+01:00",1,38.8,"mg/kg TS"
"38","1","Koppigen",218000.0,612000.0,220000.0,614000.0,478.0,"Ackerbau","Quecksilber","1996-02-28T00:00:00","1996+01:00",3,0.13,"mg/kg TS"
"38","1","Koppigen",218000.0,612000.0,220000.0,614000.0,478.0,"Ackerbau","Kupfer","1996-02-28T00:00:00","1996+01:00",3,17.15,"mg/kg TS"
"29","1","Eschenbach",218000.0,666000.0,220000.0,668000.0,450.0,"Ackerbau","Quecksilber","1996-03-06T00:00:00","1996+01:00",3,0.16,"mg/kg TS"
"29","1","Eschenbach",218000.0,666000.0,220000.0,668000.0,450.0,"Ackerbau","Kupfer","1996-03-06T00:00:00","1996+01:00",3,22.16,"mg/kg TS"
"26","1","Avully",112000.0,488000.0,114000.0,490000.0,428.0,"Ackerbau","Quecksilber","1996-04-10T00:00:00","1996+01:00",3,0.19,"mg/kg TS"
"26","1","Avully",112000.0,488000.0,114000.0,490000.0,428.0,"Ackerbau","Kupfer","1996-04-10T00:00:00","1996+01:00",3,12.02,"mg/kg TS"
"25","1","Schleitheim",288000.0,680000.0,290000.0,682000.0,545.0,"Ackerbau","Quecksilber","1996-04-23T00:00:00","1996+01:00",3,0.11,"mg/kg TS"
"25","1","Schleitheim",288000.0,680000.0,290000.0,682000.0,545.0,"Ackerbau","Kupfer","1996-04-23T00:00:00","1996+01:00",3,32.48,"mg/kg TS"
"21","1","Köniz",196000.0,598000.0,198000.0,600000.0,565.0,"Ackerbau","Quecksilber","1996-06-06T00:00:00","1996+01:00",3,0.13,"mg/kg TS"
"21","1","Köniz",196000.0,598000.0,198000.0,600000.0,565.0,"Ackerbau","Kupfer","1996-06-06T00:00:00","1996+01:00",3,16.81,"mg/kg TS"
"96","1","Gudo",114000.0,714000.0,116000.0,716000.0,265.0,"Rebbau","Kupfer","2004-03-02T00:00:00","2004+01:00",4,469.2,"mg/kg TS"
"97","1","Lugano",94000.0,716000.0,96000.0,718000.0,273.0,"Stadtpark","Quecksilber","2004-03-03T00:00:00","2004+01:00",4,0.38,"mg/kg TS"
"97","1","Lugano",94000.0,716000.0,96000.0,718000.0,273.0,"Stadtpark","Kupfer","2004-03-03T00:00:00","2004+01:00",4,57.12,"mg/kg TS"
"7","1","Oberstammheim",276000.0,702000.0,278000.0,704000.0,581.0,"Mischwald","Blei","2004-04-15T00:00:00","2004+01:00",4,21.2,"mg/kg TS"
"7","1","Oberstammheim",276000.0,702000.0,278000.0,704000.0,581.0,"Mischwald","Quecksilber","2004-04-15T00:00:00","2004+01:00",4,0.08,"mg/kg TS"
"7","1","Oberstammheim",276000.0,702000.0,278000.0,704000.0,581.0,"Mischwald","Kupfer","2004-04-15T00:00:00","2004+01:00",4,17.92,"mg/kg TS"
"18","1","Langenthal",228000.0,628000.0,230000.0,630000.0,525.0,"Mischwald","Quecksilber","2004-06-10T00:00:00","2004+01:00",4,0.14,"mg/kg TS"
"18","1","Langenthal",228000.0,628000.0,230000.0,630000.0,525.0,"Mischwald","Kupfer","2004-06-10T00:00:00","2004+01:00",4,8.96,"mg/kg TS"
"47","1","Davos",186000.0,784000.0,188000.0,786000.0,1655.0,"Nadelwald","Quecksilber","2004-06-16T00:00:00","2004+01:00",4,0.1,"mg/kg TS"
"34","1","Elm",198000.0,728000.0,200000.0,730000.0,1880.0,"Grasland, extensiv","Quecksilber","2004-06-17T00:00:00","2004+01:00",4,0.04,"mg/kg TS"
"34","1","Elm",198000.0,728000.0,200000.0,730000.0,1880.0,"Grasland, extensiv","Kupfer","2004-06-17T00:00:00","2004+01:00",4,15.51,"mg/kg TS"
"50","1","Realp",156000.0,680000.0,158000.0,682000.0,2120.0,"Grasland, extensiv","Kupfer","2004-07-07T00:00:00","2004+01:00",4,3.68,"mg/kg TS"
"52","1","Krummenau",234000.0,740000.0,236000.0,742000.0,1338.0,"Grasland, extensiv","Quecksilber","2004-07-19T00:00:00","2004+01:00",4,0.06,"mg/kg TS"
"52","1","Krummenau",234000.0,740000.0,236000.0,742000.0,1338.0,"Grasland, extensiv","Kupfer","2004-07-19T00:00:00","2004+01:00",4,13.87,"mg/kg TS"
"2","1","Zürich",248000.0,684000.0,250000.0,686000.0,668.0,"Mischwald","Quecksilber","2004-09-23T00:00:00","2004+01:00",4,0.09,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Quecksilber","1992-10-20T00:00:00","1992+01:00",2,0.15,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Kupfer","1992-10-20T00:00:00","1992+01:00",2,60.92,"mg/kg TS"
"104","1","Küssnacht",212000.0,676000.0,214000.0,678000.0,1025.0,"Grasland, extensiv","Quecksilber","2000-05-17T00:00:00","2000+01:00",4,0.13,"mg/kg TS"
"15","1","Ins",204000.0,574000.0,206000.0,576000.0,433.0,"Ackerbau","Quecksilber","2000-06-05T00:00:00","2000+01:00",4,0.11,"mg/kg TS"
"15","1","Ins",204000.0,574000.0,206000.0,576000.0,433.0,"Ackerbau","Kupfer","2000-06-05T00:00:00","2000+01:00",4,31.5,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Quecksilber","2007-03-27T00:00:00","2007+01:00",5,0.05,"mg/kg TS"
"48","1","Oberriet",248000.0,762000.0,250000.0,764000.0,409.0,"Ackerbau","Kupfer","2007-03-27T00:00:00","2007+01:00",5,54.13,"mg/kg TS"
"21","1","Köniz",196000.0,598000.0,198000.0,600000.0,565.0,"Ackerbau","Quecksilber","1986-07-01T00:00:00","1986+01:00",1,0.09,"mg/kg TS"
"21","1","Köniz",196000.0,598000.0,198000.0,600000.0,565.0,"Ackerbau","Kupfer","1986-07-01T00:00:00","1986+01:00",1,17.41,"mg/kg TS"
"23","1","Möhlin",268000.0,632000.0,270000.0,634000.0,343.0,"Ackerbau","Kupfer","1986-07-11T00:00:00","1986+01:00",1,13.27,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Quecksilber","1986-09-10T00:00:00","1986+01:00",1,0.06,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Kupfer","1986-09-10T00:00:00","1986+01:00",1,9.96,"mg/kg TS"
"36","1","Hochdorf",222000.0,664000.0,224000.0,666000.0,500.0,"Ackerbau","Quecksilber","1986-10-14T00:00:00","1986+01:00",1,0.08,"mg/kg TS"
"36","1","Hochdorf",222000.0,664000.0,224000.0,666000.0,500.0,"Ackerbau","Kupfer","1986-10-14T00:00:00","1986+01:00",1,20.53,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Quecksilber","2006-09-14T00:00:00","2006+01:00",5,,"mg/kg TS"
"91","1","Campo",126000.0,680000.0,128000.0,682000.0,1517.0,"Nadelwald","Quecksilber","1998-08-27T00:00:00","1998+01:00",3,,"mg/kg TS"
"55","1","Nyon",138000.0,506000.0,140000.0,508000.0,440.0,"Rebbau","Kupfer","1993-11-03T00:00:00","1993+01:00",2,,"mg/kg TS"
"64","1","Duggingen",256000.0,612000.0,258000.0,614000.0,375.0,"Obstbau","Quecksilber","2003-04-17T00:00:00","2003+01:00",4,,"mg/kg TS"
"80","1","Chevenez",250000.0,566000.0,252000.0,568000.0,538.0,"Ackerbau","Quecksilber","2003-10-30T00:00:00","2003+01:00",4,,"mg/kg TS"
"68","1","Etoy",148000.0,522000.0,150000.0,524000.0,435.0,"Ackerbau","Quecksilber","2003-03-13T00:00:00","2003+01:00",4,,"mg/kg TS"
"75","1","Zernez",168000.0,812000.0,170000.0,814000.0,2400.0,"Schutzstandort","Quecksilber","2008-08-22T00:00:00","2008+01:00",5,,"mg/kg TS"
"65","1","Cornol",252000.0,578000.0,254000.0,580000.0,482.0,"Ackerbau","Quecksilber","2008-02-27T00:00:00","2008+01:00",5,,"mg/kg TS"
"77","1","Paspels",178000.0,752000.0,180000.0,754000.0,830.0,"Ackerbau","Quecksilber","2008-03-19T00:00:00","2008+01:00",5,,"mg/kg TS"
"54","1","Zuzwil",210000.0,602000.0,212000.0,604000.0,557.0,"Ackerbau","Quecksilber","2008-02-21T00:00:00","2008+01:00",5,,"mg/kg TS"
"79","1","Pailly",172000.0,540000.0,174000.0,542000.0,684.0,"Ackerbau","Quecksilber","2008-03-13T00:00:00","2008+01:00",5,,"mg/kg TS"
"91","1","Campo",126000.0,680000.0,128000.0,682000.0,1517.0,"Nadelwald","Quecksilber","2008-05-14T00:00:00","2008+01:00",5,,"mg/kg TS"
"102","1","Vouvry",130000.0,558000.0,132000.0,560000.0,379.0,"Ackerbau","Quecksilber","1989-11-08T00:00:00","1989+01:00",1,,"mg/kg TS"
"11","1","La Sarraz",166000.0,528000.0,168000.0,530000.0,515.0,"Ackerbau","Quecksilber","2005-05-31T00:00:00","2005+01:00",5,,"mg/kg TS"
"96","1","Gudo",114000.0,714000.0,116000.0,716000.0,265.0,"Rebbau","Quecksilber","2004-03-02T00:00:00","2004+01:00",4,,"mg/kg TS"
"50","1","Realp",156000.0,680000.0,158000.0,682000.0,2120.0,"Grasland, extensiv","Quecksilber","2004-07-07T00:00:00","2004+01:00",4,,"mg/kg TS"
"20","1","Roggwil",262000.0,746000.0,264000.0,748000.0,460.0,"Obstbau","Quecksilber","1986-06-10T00:00:00","1986+01:00",1,,"mg/kg TS"
"23","1","Möhlin",268000.0,632000.0,270000.0,634000.0,343.0,"Ackerbau","Quecksilber","1986-07-11T00:00:00","1986+01:00",1,,"mg/kg TS"
"20","1","Roggwil",262000.0,746000.0,264000.0,748000.0,460.0,"Obstbau","Kupfer","1986-06-10T00:00:00","1986+01:00",1,,"mg/kg TS"
"29","1","Eschenbach",218000.0,666000.0,220000.0,668000.0,450.0,"Ackerbau","Blei","2006-03-23T00:00:00","2006+01:00",5,31.5,"mg/kg TS"
"29","1","Eschenbach",218000.0,666000.0,220000.0,668000.0,450.0,"Ackerbau","Kobalt","2006-03-23T00:00:00","2006+01:00",5,6.0,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Blei","2006-09-14T00:00:00","2006+01:00",5,18.11,"mg/kg TS"
"31","1","Coffrane",206000.0,556000.0,208000.0,558000.0,770.0,"Ackerbau","Kobalt","2006-09-14T00:00:00","2006+01:00",5,5.65,"mg/kg TS"
"63","1","Oensingen",236000.0,622000.0,238000.0,624000.0,450.0,"Ackerbau","Blei","1998-01-06T00:00:00","1998+01:00",3,27.96,"mg/kg TS"
"56","1","Trub",200000.0,634000.0,202000.0,636000.0,998.0,"Grasland, wenig intensiv","Blei","1998-01-07T00:00:00","1998+01:00",3,17.69,"mg/kg TS"
"56","1","Trub",200000.0,634000.0,202000.0,636000.0,998.0,"Grasland, wenig intensiv","Kobalt","1998-01-07T00:00:00","1998+01:00",3,4.39,"mg/kg TS"
"82","1","Kappelen",214000.0,588000.0,216000.0,590000.0,441.0,"Laubwald","Blei","1998-01-08T00:00:00","1998+01:00",3,15.88,"mg/kg TS"
"82","1","Kappelen",214000.0,588000.0,216000.0,590000.0,441.0,"Laubwald","Kobalt","1998-01-08T00:00:00","1998+01:00",3,6.0,"mg/kg TS"
"53","1","Gempen",258000.0,616000.0,260000.0,618000.0,626.0,"Ackerbau","Blei","1998-02-25T00:00:00","1998+01:00",3,36.43,"mg/kg TS"
"53","1","Gempen",258000.0,616000.0,260000.0,618000.0,626.0,"Ackerbau","Kobalt","1998-02-25T00:00:00","1998+01:00",3,9.63,"mg/kg TS"
"94","1","S. Antonino",112000.0,716000.0,114000.0,718000.0,209.0,"Gemüsebau","Blei","1998-03-17T00:00:00","1998+01:00",3,37.8,"mg/kg TS"
"90","1","Sta. Maria i.C.",124000.0,730000.0,126000.0,732000.0,1245.0,"Nadelwald","Kobalt","1998-03-17T00:00:00","1998+01:00",3,3.41,"mg/kg TS"
"94","1","S. Antonino",112000.0,716000.0,114000.0,718000.0,209.0,"Gemüsebau","Kobalt","1998-03-17T00:00:00","1998+01:00",3,11.16,"mg/kg TS"
"60","1","Entlebuch",208000.0,650000.0,210000.0,652000.0,955.0,"Grasland, intensiv","Blei","1998-03-18T00:00:00","1998+01:00",3,20.64,"mg/kg TS"
"60","1","Entlebuch",208000.0,650000.0,210000.0,652000.0,955.0,"Grasland, intensiv","Kobalt","1998-03-18T00:00:00","1998+01:00",3,1.87,"mg/kg TS"
"85","1","Frauenfeld",270000.0,708000.0,272000.0,710000.0,383.0,"Laubwald","Blei","1998-03-31T00:00:00","1998+01:00",3,23.61,"mg/kg TS"
"87","1","Klarsreuti",272000.0,732000.0,274000.0,734000.0,559.0,"Ackerbau","Blei","1998-03-31T00:00:00","1998+01:00",3,21.68,"mg/kg TS"
"85","1","Frauenfeld",270000.0,708000.0,272000.0,710000.0,383.0,"Laubwald","Kobalt","1998-03-31T00:00:00","1998+01:00",3,5.03,"mg/kg TS"
"68","1","Etoy",148000.0,522000.0,150000.0,524000.0,435.0,"Ackerbau","Kobalt","1998-04-16T00:00:00","1998+01:00",3,7.74,"mg/kg TS"
"55","1","Nyon",138000.0,506000.0,140000.0,508000.0,440.0,"Rebbau","Blei","1998-04-16T00:00:00","1998+01:00",3,21.36,"mg/kg TS"
"70","1","Disentis",172000.0,708000.0,174000.0,710000.0,1105.0,"Grasland, wenig intensiv","Blei","1998-05-13T00:00:00","1998+01:00",3,33.35,"mg/kg TS"
"70","1","Disentis",172000.0,708000.0,174000.0,710000.0,1105.0,"Grasland, wenig intensiv","Kobalt","1998-05-13T00:00:00","1998+01:00",3,6.67,"mg/kg TS"
"89","1","St. Moritz",150000.0,784000.0,152000.0,786000.0,1825.0,"Schutzstandort","Kobalt","1998-07-16T00:00:00","1998+01:00",3,3.97,"mg/kg TS"
"72","1","Bivio",144000.0,770000.0,146000.0,772000.0,2118.0,"Grasland, extensiv","Blei","1998-07-16T00:00:00","1998+01:00",3,24.34,"mg/kg TS"
"72","1","Bivio",144000.0,770000.0,146000.0,772000.0,2118.0,"Grasland, extensiv","Kobalt","1998-07-16T00:00:00","1998+01:00",3,45.39,"mg/kg TS"
"84","1","Rifferswil",232000.0,680000.0,234000.0,682000.0,597.0,"Schutzstandort","Blei","1998-08-28T00:00:00","1998+01:00",3,61.76,"mg/kg TS"
"84","1","Rifferswil",232000.0,680000.0,234000.0,682000.0,597.0,"Schutzstandort","Kobalt","1998-08-28T00:00:00","1998+01:00",3,0.43,"mg/kg TS"
"81","1","Gsteig",134000.0,584000.0,136000.0,586000.0,1355.0,"Nadelwald","Blei","1998-09-22T00:00:00","1998+01:00",3,18.28,"mg/kg TS"
"81","1","Gsteig",134000.0,584000.0,136000.0,586000.0,1355.0,"Nadelwald","Kobalt","1998-09-22T00:00:00","1998+01:00",3,4.3,"mg/kg TS"
"79","1","Pailly",172000.0,540000.0,174000.0,542000.0,684.0,"Ackerbau","Blei","1998-10-20T00:00:00","1998+01:00",3,14.88,"mg/kg TS"
"66","1","St. Ursanne",242000.0,578000.0,244000.0,580000.0,540.0,"Laubwald","Kobalt","1998-10-21T00:00:00","1998+01:00",3,5.05,"mg/kg TS"
"80","1","Chevenez",250000.0,566000.0,252000.0,568000.0,538.0,"Ackerbau","Blei","1998-10-21T00:00:00","1998+01:00",3,24.74,"mg/kg TS"
"80","1","Chevenez",250000.0,566000.0,252000.0,568000.0,538.0,"Ackerbau","Kobalt","1998-10-21T00:00:00","1998+01:00",3,9.86,"mg/kg TS"
"86","1","Lützelflüh",204000.0,618000.0,206000.0,620000.0,618.0,"Ackerbau","Kobalt","1993-04-26T00:00:00","1993+01:00",2,4.85,"mg/kg TS"
"53","1","Gempen",258000.0,616000.0,260000.0,618000.0,626.0,"Ackerbau","Blei","1993-04-28T00:00:00","1993+01:00",2,37.69,"mg/kg TS"
"53","1","Gempen",258000.0,616000.0,260000.0,618000.0,626.0,"Ackerbau","Kobalt","1993-04-28T00:00:00","1993+01:00",2,10.22,"mg/kg TS"
"56","1","Trub",200000.0,634000.0,202000.0,636000.0,998.0,"Grasland, wenig intensiv","Blei","1993-06-08T00:00:00","1993+01:00",2,18.11,"mg/kg TS"
"60","1","Entlebuch",208000.0,650000.0,210000.0,652000.0,955.0,"Grasland, intensiv","Blei","1993-06-08T00:00:00","1993+01:00",2,19.72,"mg/kg TS"
"59","1","Dällikon",254000.0,674000.0,256000.0,676000.0,425.0,"Gemüsebau","Kobalt","1993-06-23T00:00:00","1993+01:00",2,5.65,"mg/kg TS"
"76","1","Sent",190000.0,822000.0,192000.0,824000.0,1690.0,"Nadelwald","Kobalt","1993-06-30T00:00:00","1993+01:00",2,8.08,"mg/kg TS"
"63","1","Oensingen",236000.0,622000.0,238000.0,624000.0,450.0,"Ackerbau","Kobalt","1993-07-07T00:00:00","1993+01:00",2,8.57,"mg/kg TS"
